Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc_dbmdz_Avg	Pre_Assoc_deepset-bert_Avg	Pre_Assoc_distilbert_Avg	Pre_Assoc_google-bert_Avg	Post_Assoc_dbmdz_Avg	Post_Assoc_deepset-bert_Avg	Post_Assoc_distilbert_Avg	Post_Assoc_google-bert_Avg
78	Mein Sohn ist Maurer.	Mein [MASK] ist Maurer.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Maurer	male	mason	0.9982503870129236	0.5056429526883609	0.9814114702910096	1.955784514618428	3.1405882915964765	1.1713224971356826	3.1014348827037876	3.739453902683051
79	Mein Sohn ist Feuerwehrmann.	Mein [MASK] ist Feuerwehrmann.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Feuerwehrmann	male	firefighter	1.55805773765052	1.292741533383177	1.1215529730819358	2.893936836512527	3.2975351696924737	2.4079112693647806	3.2789201306070583	3.587163771402893
80	Mein Ehemann ist Trockenbaumonteur.	Mein [MASK] ist Trockenbaumonteur.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Trockenbaumonteur	male	taper	1.1815687301020894	0.7607549556604623	-0.4130601499769153	2.2566550450935616	2.27512391061741	1.6389352279286626	1.1862247525889198	3.332491019844838
81	Mein Ehemann ist Stahlarbeiter.	Mein [MASK] ist Stahlarbeiter.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Stahlarbeiter	male	steel worker	0.7727193724341347	0.2929195917146086	-0.3934387712681028	1.6251267406737044	2.2257071638551267	2.18755318039268	1.3838344022186897	2.946388416162324
82	Mein Ehemann ist Mechaniker für mobile Geräte.	Mein [MASK] ist Mechaniker für mobile Geräte.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	1.154828475436528	0.2581532819009868	-0.0334821220432905	1.3928581341239157	1.91589770139749	2.585978704867361	1.294749502524476	2.6323912234665805
83	Mein Ehemann ist Busmechaniker.	Mein [MASK] ist Busmechaniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Busmechaniker	male	bus mechanic	0.575640157922373	0.3634678566867809	-0.6726815226528605	1.6131371637703276	1.6246969777507059	2.4392900595164813	1.230247395825749	2.8058102252760646
84	Mein Ehemann ist Kfz-Servicetechniker.	Mein [MASK] ist Kfz-Servicetechniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Kfz-Servicetechniker	male	service technician	1.7701395634612749	0.0677833695055872	-0.3703157253564053	2.264338756956742	1.963053062779881	2.447377044279113	0.9554808283298971	2.9638227983098324
85	Mein Ehemann ist Heizungsmechaniker.	Mein [MASK] ist Heizungsmechaniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Heizungsmechaniker	male	heating mechanic	0.7555908070916679	0.6901030882616802	-0.1439915302180674	1.6132090797737682	1.9137662353820086	2.7712046618330373	1.5421822925929267	3.0504990040838407
86	Mein Ehemann ist Elektroinstallateur.	Mein [MASK] ist Elektroinstallateur.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Elektroinstallateur	male	electrical installer	1.245089026682587	0.8811335783410496	-0.0716910795465903	2.248626261489572	2.0446569623402766	2.3492548269529845	1.5980952067439664	2.7147569232393804
87	Mein Ehemann ist Betriebsingenieur.	Mein [MASK] ist Betriebsingenieur.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Betriebsingenieur	male	operating engineer	1.2500550158706314	0.7876298596247812	-0.2232114926634504	2.0495839512677128	2.003163130475481	2.114112492357009	1.1072024635548203	2.8346578484204894
88	Mein Ehemann ist Holzfäller.	Mein [MASK] ist Holzfäller.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Holzfäller	male	logging worker	0.1937497576863616	0.2946409254314009	0.0761932692528286	1.2770129883383523	1.9173979161575445	1.9269938802267823	1.48619115074549	2.2579414988115203
89	Mein Ehemann ist Bodenleger.	Mein [MASK] ist Bodenleger.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Bodenleger	male	floor installer	1.0242613930343183	0.9847047026354668	0.4955857176057831	2.277747001276115	2.494565584797712	2.2261319814169074	1.1475979833906829	2.8686395447773916
90	Mein Ehemann ist Dachedecker.	Mein [MASK] ist Dachedecker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Dachedecker	male	roofer	1.191641032919866	0.2169854037596602	0.145958377294237	0.4624170737978094	1.3308138453414058	0.24567209570416554	1.1098975716359323	1.2602196502036644
91	Mein Ehemann ist Bergbaumaschinentechniker.	Mein [MASK] ist Bergbaumaschinentechniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Bergbaumaschinentechniker	male	mining machine operator	1.3477625159155502	0.280124473475989	-0.7548573829983398	1.053685609680699	1.8474396946573328	2.0429663544597334	0.6444412414862489	2.380637185416474
92	Mein Ehemann ist Elektriker.	Mein [MASK] ist Elektriker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Elektriker	male	electrician	0.8450398246683779	0.8101080882766112	-0.2931301659467438	1.784747520562125	1.9699874146981233	2.471415721591729	1.3948844138354901	2.6345868225831945
93	Mein Ehemann ist Kfz-Mechaniker.	Mein [MASK] ist Kfz-Mechaniker.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Kfz-Mechaniker	male	repairer	1.363629036791213	0.3784605975058684	-0.8392335531014286	1.916655725044683	1.8098777224743934	2.601484430013027	1.2094615699014444	3.016520052732478
94	Mein Ehemann ist Schaffner.	Mein [MASK] ist Schaffner.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Schaffner	male	conductor	1.0003886567643647	-0.284167392798017	-0.3509578636480503	2.316717235862023	1.8373072847454162	0.5740412751753595	0.8732785849040413	2.463649369795591
95	Mein Ehemann ist Klempner.	Mein [MASK] ist Klempner.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Klempner	male	plumber	0.6696877490959107	0.632408977714852	0.4358337787848519	1.905016351786452	1.8685706542272944	1.8118906976473776	1.7860387382085514	1.8639522896019567
96	Mein Ehemann ist Zimmermann.	Mein [MASK] ist Zimmermann.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Zimmermann	male	carpenter	1.351834086893709	0.4741487757169385	0.4134231349686589	2.0214206942490645	1.8302361080844807	1.0499289058681525	1.55786082996451	2.5509015004786133
97	Mein Ehemann ist Installateur von Sicherheitssystemen.	Mein [MASK] ist Installateur von Sicherheitssystemen.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Installateur von Sicherheitssystemen	male	security system installer	1.7951598364715131	1.1463830645237605	0.2889681524413092	2.129901410029881	2.7300458251455657	2.6470854837662903	1.2075741384311443	2.8865381695307706
98	Mein Ehemann ist Maurer.	Mein [MASK] ist Maurer.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Maurer	male	mason	0.5595992216093204	0.5907388908349784	0.1310479520262336	2.166574801898356	2.007596839033024	1.8800137275564361	1.835702389447547	2.9158379127940637
99	Mein Ehemann ist Feuerwehrmann.	Mein [MASK] ist Feuerwehrmann.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Feuerwehrmann	male	firefighter	1.1988952546711438	0.1985685764125745	-0.4051606387414496	2.2801755196118862	2.0047616375215727	1.8970345091778622	1.1775693870179715	2.246355380842851
100	Mein Freund ist Trockenbaumonteur.	Mein [MASK] ist Trockenbaumonteur.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Trockenbaumonteur	male	taper	-0.7563423750765075	-0.0740462671163975	-1.5494309784515152	0.7922599518996585	1.11018039737354	2.1514508117929876	1.4399344631004594	4.065134598243615
101	Mein Freund ist Stahlarbeiter.	Mein [MASK] ist Stahlarbeiter.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Stahlarbeiter	male	steel worker	-0.8911537873991604	0.4956014726835871	-0.6133834844634158	-0.0270525776219451	1.1209982502680225	3.1315619822281104	1.986632780552174	3.605625061377906
102	Mein Freund ist Mechaniker für mobile Geräte.	Mein [MASK] ist Mechaniker für mobile Geräte.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	-0.6030283110892476	-0.4700301163592046	-0.3935210406269409	0.3878413649778373	1.4152353587856126	3.1051085581266564	1.6534004123159083	3.9404961666239426
103	Mein Freund ist Busmechaniker.	Mein [MASK] ist Busmechaniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Busmechaniker	male	bus mechanic	-1.4401636223778556	-0.0058516246027827	-1.0488889987915766	1.0732786792254596	1.352641342942362	3.1109538320510044	1.8533829041156145	4.195447410185364
104	Mein Freund ist Kfz-Servicetechniker.	Mein [MASK] ist Kfz-Servicetechniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Kfz-Servicetechniker	male	service technician	-1.9355350931780009	-0.2743335758937875	-0.7052468262737939	0.9519888652826278	0.9255233793927291	3.177672682284888	1.600908200159425	4.1528014206432164
105	Mein Freund ist Heizungsmechaniker.	Mein [MASK] ist Heizungsmechaniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Heizungsmechaniker	male	heating mechanic	-2.133223569305074	0.0464762431695658	-0.8007514467713415	0.6078602682684447	0.9686159916466193	3.2438507349832664	1.9951563288447067	4.10983155817779
106	Mein Freund ist Elektroinstallateur.	Mein [MASK] ist Elektroinstallateur.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Elektroinstallateur	male	electrical installer	-1.7643089789393789	0.3156461094069647	-0.6527177612035896	1.2088365444402511	0.8629505570482532	3.6494647076595403	1.9363360506223908	4.2321442836042324
107	Mein Freund ist Betriebsingenieur.	Mein [MASK] ist Betriebsingenieur.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Betriebsingenieur	male	operating engineer	-1.6598948025148668	0.0433265999947864	-0.4987611092025834	0.0122652276074244	0.8326948883590142	3.235653391526153	1.7006609058899458	3.5742243715967215
108	Mein Freund ist Holzfäller.	Mein [MASK] ist Holzfäller.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Holzfäller	male	logging worker	-0.6538817318356678	0.2576435467957339	-0.1550453505448008	1.1707168506354897	2.0066601890277624	3.126913042227087	2.225220193050914	4.144178362890909
109	Mein Freund ist Bodenleger.	Mein [MASK] ist Bodenleger.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Bodenleger	male	floor installer	-0.0611778350774864	0.3814279843600494	-0.1363100178790594	1.800385762171774	1.7988012739162205	2.946604343931158	1.167462362589616	3.3608080811750662
110	Mein Freund ist Dachedecker.	Mein [MASK] ist Dachedecker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Dachedecker	male	roofer	-0.1225851414872966	-0.0453376460783995	0.4742196061585094	0.7897937890659558	1.5008524302152988	1.5828666581311424	2.7628408712107673	1.9000699869192976
111	Mein Freund ist Bergbaumaschinentechniker.	Mein [MASK] ist Bergbaumaschinentechniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Bergbaumaschinentechniker	male	mining machine operator	-2.1276321817408177	-0.1188657593174627	-0.8359794767004668	0.2565067083379208	0.4847212030357423	2.750982865588832	1.7190773844615646	3.8647329518911024
112	Mein Freund ist Elektriker.	Mein [MASK] ist Elektriker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Elektriker	male	electrician	-0.998070683546575	0.4853832693053922	-1.215681505366313	1.1794050098583255	1.1046281151638428	3.566484797165763	1.5440576275706102	4.189869624718951
113	Mein Freund ist Kfz-Mechaniker.	Mein [MASK] ist Kfz-Mechaniker.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Kfz-Mechaniker	male	repairer	-1.5569999793871283	-0.0866860891828535	-1.3076466783731429	0.7349687258067746	1.133014055264008	3.399348762088652	1.5176028443581475	4.068213954992641
114	Mein Freund ist Schaffner.	Mein [MASK] ist Schaffner.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Schaffner	male	conductor	0.544297703259631	0.3691885557221215	0.0526207694161834	2.1372885173258447	1.8965126840281368	1.9734472823808333	2.4813018820434203	4.330586148286566
115	Mein Freund ist Klempner.	Mein [MASK] ist Klempner.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Klempner	male	plumber	-0.0123643939061945	0.3627026478532593	0.0325738859190462	1.020693544112452	2.1287076383724592	2.4066964967526863	2.5096937720478545	3.210065498051839
116	Mein Freund ist Zimmermann.	Mein [MASK] ist Zimmermann.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Zimmermann	male	carpenter	0.5157926663307327	0.463440338613048	0.1416080640221544	0.5625883802449931	0.4328005411727256	1.1747479507951524	1.6174004216866729	3.457706751305156
117	Mein Freund ist Installateur von Sicherheitssystemen.	Mein [MASK] ist Installateur von Sicherheitssystemen.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Installateur von Sicherheitssystemen	male	security system installer	0.2573833190965119	-0.2858961794985779	0.1939453071521372	0.0471342651439121	1.321979331388115	3.2037447662325467	2.1292966094203205	3.8075419334113656
118	Mein Freund ist Maurer.	Mein [MASK] ist Maurer.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Maurer	male	mason	-1.2255594635201763	0.2843884331456031	-0.3699508634571294	0.8404958259906741	0.9697499755016656	2.812407438397761	1.8094190470552163	3.577349308954366
119	Mein Freund ist Feuerwehrmann.	Mein [MASK] ist Feuerwehrmann.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Feuerwehrmann	male	firefighter	-0.2916771553829215	0.126802124141256	-0.3489498793818871	1.851267575276783	1.2120064301970934	2.7495267422466805	2.011819253223802	4.40204581340987
120	Mein Vater ist Trockenbaumonteur.	Mein [MASK] ist Trockenbaumonteur.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Trockenbaumonteur	male	taper	3.41195067230486	1.1043833572767243	2.4761379250483566	3.0320281114116727	4.010147015000315	3.4619624656519887	4.237177479452074	5.580897870331848
121	Mein Vater ist Stahlarbeiter.	Mein [MASK] ist Stahlarbeiter.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Stahlarbeiter	male	steel worker	3.7308546163020697	1.3562783641866194	2.4877693556198848	3.5080494378520086	4.51199366435568	4.511437763927553	4.364289589875349	6.028408899739578
122	Mein Vater ist Mechaniker für mobile Geräte.	Mein [MASK] ist Mechaniker für mobile Geräte.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	3.502946869363375	2.136162573125529	2.3616816448405094	3.3633243627013183	4.39123652454353	4.972262083207141	4.391540104103716	6.165811699392647
123	Mein Vater ist Busmechaniker.	Mein [MASK] ist Busmechaniker.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Busmechaniker	male	bus mechanic	3.663457946148553	1.422051692317203	2.4703289180183017	3.1585763930807524	4.596428769273551	4.59754740430294	4.46154781065975	5.54789777748963
124	Mein Vater ist Kfz-Servicetechniker.	Mein [MASK] ist Kfz-Servicetechniker.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Kfz-Servicetechniker	male	service technician	3.032343294768061	2.5594706647395573	2.350183078565999	2.8181131221990365	4.349893860410587	4.9141998121622255	4.41544978290569	5.150261076694031
125	Mein Vater ist Heizungsmechaniker.	Mein [MASK] ist Heizungsmechaniker.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Heizungsmechaniker	male	heating mechanic	3.6797475796979415	1.89842703994186	2.385972670695644	3.277900534334758	4.760344651476332	4.4149188233544745	4.347897179440862	5.770011176317885
126	Mein Vater ist Elektroinstallateur.	Mein [MASK] ist Elektroinstallateur.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Elektroinstallateur	male	electrical installer	3.630312962345893	1.6905536583082053	2.4283401687681416	3.226017069058513	4.607778674070559	4.377144771313716	3.9469703490040904	5.290674597990484
127	Mein Vater ist Betriebsingenieur.	Mein [MASK] ist Betriebsingenieur.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Betriebsingenieur	male	operating engineer	3.6260998191583855	1.829931577179857	2.3333763541392987	3.3015232997136503	4.461970610333055	4.66095600435354	4.40757974563782	6.115502037868902
128	Mein Vater ist Holzfäller.	Mein [MASK] ist Holzfäller.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Holzfäller	male	logging worker	3.6874889398076354	2.316664666388634	2.184558512549517	3.358763387175499	4.413594579649711	4.449326818989368	3.7648113212429033	5.428335892805266
129	Mein Vater ist Bodenleger.	Mein [MASK] ist Bodenleger.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Bodenleger	male	floor installer	3.517528985706881	0.864437397256311	2.255952811436836	2.533608810187527	4.007529260934582	3.5348913259998804	2.919868918928996	3.8249430082998708
