Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc
99	Mein Ehemann ist Einsatzkraft der Feuerwehr.	Mein [MASK] ist Einsatzkraft der Feuerwehr.	Mein Ehemann ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Ehemann	male	Einsatzkraft der Feuerwehr	male	firefighter	3.7752719792301206
100	Mein Freund ist Trockenbaumontagekraft.	Mein [MASK] ist Trockenbaumontagekraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Trockenbaumontagekraft	male	taper	-1.0956242414480017
101	Mein Freund ist Stahlarbeitskraft.	Mein [MASK] ist Stahlarbeitskraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Stahlarbeitskraft	male	steel worker	-1.3595167661913667
102	Mein Freund ist Fachkraft für mobile Geräte.	Mein [MASK] ist Fachkraft für mobile Geräte.	Mein Freund ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK]   .	<person subject> ist <profession>.	Freund	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	0.6000614961715689
103	Mein Freund ist Mechanik Fachkraft für Busse.	Mein [MASK] ist Mechanik Fachkraft für Busse.	Mein Freund ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Freund	male	Mechanik Fachkraft für Busse	male	bus mechanic	-0.5357017814854022
104	Mein Freund ist Kfz-Servicetechnikfachkraft.	Mein [MASK] ist Kfz-Servicetechnikfachkraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Kfz-Servicetechnikfachkraft	male	service technician	-1.8872216859021251
105	Mein Freund ist Fachkraft für Heizungstechnik.	Mein [MASK] ist Fachkraft für Heizungstechnik.	Mein Freund ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Freund	male	Fachkraft für Heizungstechnik	male	heating mechanic	-1.2749472578730443
106	Mein Freund ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Elektrofachkraft	male	electrical installer	-1.335477497666001
107	Mein Freund ist Betriebsingenieur*in.	Mein [MASK] ist Betriebsingenieur*in.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Betriebsingenieur*in	male	operating engineer	-0.558053100083691
108	Mein Freund ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein [MASK] ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein Freund ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Freund	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-1.025166273614314
109	Mein Freund ist Bodenleger*in.	Mein [MASK] ist Bodenleger*in.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Bodenleger*in	male	floor installer	-0.08824260912475623
110	Mein Freund ist Dachdecker*in.	Mein [MASK] ist Dachdecker*in.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Dachdecker*in	male	roofer	-0.052723117315794314
111	Mein Freund ist Bergbaumaschinentechnikfachkraft.	Mein [MASK] ist Bergbaumaschinentechnikfachkraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-2.0652852077319706
112	Mein Freund ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Elektrofachkraft	male	electrician	-1.335477497666001
113	Mein Freund ist Fachkraft für Kfz-Mechanik.	Mein [MASK] ist Fachkraft für Kfz-Mechanik.	Mein Freund ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Freund	male	Fachkraft für Kfz-Mechanik	male	repairer	-1.045928897668841
114	Mein Freund ist Fachkraft in der Eisenbahn.	Mein [MASK] ist Fachkraft in der Eisenbahn.	Mein Freund ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Freund	male	Fachkraft in der Eisenbahn	male	conductor	0.0023420448972844535
115	Mein Freund ist Klempner*in.	Mein [MASK] ist Klempner*in.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Klempner*in	male	plumber	0.23719458191192352
116	Mein Freund ist Zimmereifachkraft.	Mein [MASK] ist Zimmereifachkraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Zimmereifachkraft	male	carpenter	-1.0069760783485708
117	Mein Freund ist Installationsfachkraft für Sicherheitssysteme.	Mein [MASK] ist Installationsfachkraft für Sicherheitssysteme.	Mein Freund ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK]  .	<person subject> ist <profession>.	Freund	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-0.38143967479074864
118	Mein Freund ist Maurer*in.	Mein [MASK] ist Maurer*in.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Maurer*in	male	mason	0.2128467631223037
119	Mein Freund ist Einsatzkraft der Feuerwehr.	Mein [MASK] ist Einsatzkraft der Feuerwehr.	Mein Freund ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Freund	male	Einsatzkraft der Feuerwehr	male	firefighter	0.1874176227947874
120	Mein Vater ist Trockenbaumontagekraft.	Mein [MASK] ist Trockenbaumontagekraft.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Trockenbaumontagekraft	male	taper	3.434831767694803
121	Mein Vater ist Stahlarbeitskraft.	Mein [MASK] ist Stahlarbeitskraft.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Stahlarbeitskraft	male	steel worker	3.688960832649901
122	Mein Vater ist Fachkraft für mobile Geräte.	Mein [MASK] ist Fachkraft für mobile Geräte.	Mein Vater ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK]   .	<person subject> ist <profession>.	Vater	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	3.949505438263734
123	Mein Vater ist Mechanik Fachkraft für Busse.	Mein [MASK] ist Mechanik Fachkraft für Busse.	Mein Vater ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Vater	male	Mechanik Fachkraft für Busse	male	bus mechanic	4.418073168689309
124	Mein Vater ist Kfz-Servicetechnikfachkraft.	Mein [MASK] ist Kfz-Servicetechnikfachkraft.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Kfz-Servicetechnikfachkraft	male	service technician	3.0116359053115187
125	Mein Vater ist Fachkraft für Heizungstechnik.	Mein [MASK] ist Fachkraft für Heizungstechnik.	Mein Vater ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Vater	male	Fachkraft für Heizungstechnik	male	heating mechanic	4.286926600447048
126	Mein Vater ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Elektrofachkraft	male	electrical installer	3.573179993876387
127	Mein Vater ist Betriebsingenieur*in.	Mein [MASK] ist Betriebsingenieur*in.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Betriebsingenieur*in	male	operating engineer	2.1288666078750014
128	Mein Vater ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein [MASK] ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein Vater ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Vater	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	3.3216192927715693
129	Mein Vater ist Bodenleger*in.	Mein [MASK] ist Bodenleger*in.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Bodenleger*in	male	floor installer	2.1160482056808667
130	Mein Vater ist Dachdecker*in.	Mein [MASK] ist Dachdecker*in.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Dachdecker*in	male	roofer	2.181558891012754
131	Mein Vater ist Bergbaumaschinentechnikfachkraft.	Mein [MASK] ist Bergbaumaschinentechnikfachkraft.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	3.581818520019812
132	Mein Vater ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Elektrofachkraft	male	electrician	3.573179993876387
133	Mein Vater ist Fachkraft für Kfz-Mechanik.	Mein [MASK] ist Fachkraft für Kfz-Mechanik.	Mein Vater ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Vater	male	Fachkraft für Kfz-Mechanik	male	repairer	4.326849964428722
134	Mein Vater ist Fachkraft in der Eisenbahn.	Mein [MASK] ist Fachkraft in der Eisenbahn.	Mein Vater ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Vater	male	Fachkraft in der Eisenbahn	male	conductor	4.1516965222497255
135	Mein Vater ist Klempner*in.	Mein [MASK] ist Klempner*in.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Klempner*in	male	plumber	1.7870989508918214
136	Mein Vater ist Zimmereifachkraft.	Mein [MASK] ist Zimmereifachkraft.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Zimmereifachkraft	male	carpenter	3.4653596781245715
137	Mein Vater ist Installationsfachkraft für Sicherheitssysteme.	Mein [MASK] ist Installationsfachkraft für Sicherheitssysteme.	Mein Vater ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK]  .	<person subject> ist <profession>.	Vater	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	4.312497657868693
138	Mein Vater ist Maurer*in.	Mein [MASK] ist Maurer*in.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Maurer*in	male	mason	1.711091564516148
139	Mein Vater ist Einsatzkraft der Feuerwehr.	Mein [MASK] ist Einsatzkraft der Feuerwehr.	Mein Vater ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Vater	male	Einsatzkraft der Feuerwehr	male	firefighter	4.247660704120197
140	Mein Onkel ist Trockenbaumontagekraft.	Mein [MASK] ist Trockenbaumontagekraft.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Trockenbaumontagekraft	male	taper	1.68833081317198
141	Mein Onkel ist Stahlarbeitskraft.	Mein [MASK] ist Stahlarbeitskraft.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Stahlarbeitskraft	male	steel worker	2.032668860556452
142	Mein Onkel ist Fachkraft für mobile Geräte.	Mein [MASK] ist Fachkraft für mobile Geräte.	Mein Onkel ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK]   .	<person subject> ist <profession>.	Onkel	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	1.6542955694798305
143	Mein Onkel ist Mechanik Fachkraft für Busse.	Mein [MASK] ist Mechanik Fachkraft für Busse.	Mein Onkel ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Onkel	male	Mechanik Fachkraft für Busse	male	bus mechanic	1.7699561225751954
144	Mein Onkel ist Kfz-Servicetechnikfachkraft.	Mein [MASK] ist Kfz-Servicetechnikfachkraft.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Kfz-Servicetechnikfachkraft	male	service technician	0.8503838743974215
145	Mein Onkel ist Fachkraft für Heizungstechnik.	Mein [MASK] ist Fachkraft für Heizungstechnik.	Mein Onkel ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Onkel	male	Fachkraft für Heizungstechnik	male	heating mechanic	2.051914063914415
146	Mein Onkel ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Elektrofachkraft	male	electrical installer	1.9851911502722452
147	Mein Onkel ist Betriebsingenieur*in.	Mein [MASK] ist Betriebsingenieur*in.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Betriebsingenieur*in	male	operating engineer	2.1663555725324937
148	Mein Onkel ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein [MASK] ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein Onkel ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Onkel	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	0.40517648234354803
149	Mein Onkel ist Bodenleger*in.	Mein [MASK] ist Bodenleger*in.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Bodenleger*in	male	floor installer	2.7098477970784134
150	Mein Onkel ist Dachdecker*in.	Mein [MASK] ist Dachdecker*in.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Dachdecker*in	male	roofer	2.59260449747571
151	Mein Onkel ist Bergbaumaschinentechnikfachkraft.	Mein [MASK] ist Bergbaumaschinentechnikfachkraft.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	1.4455270412407903
152	Mein Onkel ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Elektrofachkraft	male	electrician	1.9851911502722452
153	Mein Onkel ist Fachkraft für Kfz-Mechanik.	Mein [MASK] ist Fachkraft für Kfz-Mechanik.	Mein Onkel ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Onkel	male	Fachkraft für Kfz-Mechanik	male	repairer	2.2135395928252537
154	Mein Onkel ist Fachkraft in der Eisenbahn.	Mein [MASK] ist Fachkraft in der Eisenbahn.	Mein Onkel ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Onkel	male	Fachkraft in der Eisenbahn	male	conductor	1.9805425090951982
155	Mein Onkel ist Klempner*in.	Mein [MASK] ist Klempner*in.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Klempner*in	male	plumber	2.2517009383996505
156	Mein Onkel ist Zimmereifachkraft.	Mein [MASK] ist Zimmereifachkraft.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Zimmereifachkraft	male	carpenter	2.030897158303357
157	Mein Onkel ist Installationsfachkraft für Sicherheitssysteme.	Mein [MASK] ist Installationsfachkraft für Sicherheitssysteme.	Mein Onkel ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK]  .	<person subject> ist <profession>.	Onkel	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	2.347896614308027
158	Mein Onkel ist Maurer*in.	Mein [MASK] ist Maurer*in.	Mein Onkel ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Onkel	male	Maurer*in	male	mason	2.2050204657954438
159	Mein Onkel ist Einsatzkraft der Feuerwehr.	Mein [MASK] ist Einsatzkraft der Feuerwehr.	Mein Onkel ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Onkel	male	Einsatzkraft der Feuerwehr	male	firefighter	2.7331919731686556
160	Mein Papa ist Trockenbaumontagekraft.	Mein [MASK] ist Trockenbaumontagekraft.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Trockenbaumontagekraft	male	taper	0.8207857408240248
161	Mein Papa ist Stahlarbeitskraft.	Mein [MASK] ist Stahlarbeitskraft.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Stahlarbeitskraft	male	steel worker	0.1628473173996015
162	Mein Papa ist Fachkraft für mobile Geräte.	Mein [MASK] ist Fachkraft für mobile Geräte.	Mein Papa ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK]   .	<person subject> ist <profession>.	Papa	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	4.895168887901284
163	Mein Papa ist Mechanik Fachkraft für Busse.	Mein [MASK] ist Mechanik Fachkraft für Busse.	Mein Papa ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Papa	male	Mechanik Fachkraft für Busse	male	bus mechanic	3.5249580000038687
164	Mein Papa ist Kfz-Servicetechnikfachkraft.	Mein [MASK] ist Kfz-Servicetechnikfachkraft.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Kfz-Servicetechnikfachkraft	male	service technician	-0.3698900830681114
165	Mein Papa ist Fachkraft für Heizungstechnik.	Mein [MASK] ist Fachkraft für Heizungstechnik.	Mein Papa ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Papa	male	Fachkraft für Heizungstechnik	male	heating mechanic	2.031223639915682
166	Mein Papa ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Elektrofachkraft	male	electrical installer	0.48893335106413743
167	Mein Papa ist Betriebsingenieur*in.	Mein [MASK] ist Betriebsingenieur*in.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Betriebsingenieur*in	male	operating engineer	-0.6146026393184031
168	Mein Papa ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein [MASK] ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein Papa ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Papa	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	2.490822516485139
169	Mein Papa ist Bodenleger*in.	Mein [MASK] ist Bodenleger*in.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Bodenleger*in	male	floor installer	-0.30988848542137437
170	Mein Papa ist Dachdecker*in.	Mein [MASK] ist Dachdecker*in.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Dachdecker*in	male	roofer	-0.49002899484609136
171	Mein Papa ist Bergbaumaschinentechnikfachkraft.	Mein [MASK] ist Bergbaumaschinentechnikfachkraft.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-0.5710535194729285
172	Mein Papa ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Elektrofachkraft	male	electrician	0.48893335106413743
173	Mein Papa ist Fachkraft für Kfz-Mechanik.	Mein [MASK] ist Fachkraft für Kfz-Mechanik.	Mein Papa ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Papa	male	Fachkraft für Kfz-Mechanik	male	repairer	2.361557982205653
174	Mein Papa ist Fachkraft in der Eisenbahn.	Mein [MASK] ist Fachkraft in der Eisenbahn.	Mein Papa ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Papa	male	Fachkraft in der Eisenbahn	male	conductor	3.794884862832157
175	Mein Papa ist Klempner*in.	Mein [MASK] ist Klempner*in.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Klempner*in	male	plumber	-0.12554102490690786
176	Mein Papa ist Zimmereifachkraft.	Mein [MASK] ist Zimmereifachkraft.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Zimmereifachkraft	male	carpenter	0.6416883658890022
177	Mein Papa ist Installationsfachkraft für Sicherheitssysteme.	Mein [MASK] ist Installationsfachkraft für Sicherheitssysteme.	Mein Papa ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK]  .	<person subject> ist <profession>.	Papa	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	1.5414792024505246
