Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc_Avg	Post_Assoc_google_bert_Avg	Pre_Assoc_google_bert_Avg	Post_Assoc_deepset_bert_Avg	Pre_Assoc_deepset_bert_Avg
76	Mein Sohn ist Zimmereifachkraft.	Mein [MASK] ist Zimmereifachkraft.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Zimmereifachkraft	male	carpenter	3.1092341437186213	4.677539980299602	4.677539980299602	3.1092341437186213	1.4749926696875857	-0.1318123984596447
77	Mein Sohn ist Installationsfachkraft für Sicherheitssysteme.	Mein [MASK] ist Installationsfachkraft für Sicherheitssysteme.	Mein Sohn ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK]  .	<person subject> ist <profession>.	Sohn	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	2.5906259527801887	3.4926944031619582	3.4926944031619582	2.5906259527801887	1.5619546334765049	0.1483604436390435
78	Mein Sohn ist Maurer*in.	Mein [MASK] ist Maurer*in.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Maurer*in	male	mason	2.722422703002528	4.186311526153933	4.186311526153933	2.722422703002528	0.8753943559645236	0.4119289656092164
79	Mein Sohn ist Einsatzkraft der Feuerwehr.	Mein [MASK] ist Einsatzkraft der Feuerwehr.	Mein Sohn ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Sohn	male	Einsatzkraft der Feuerwehr	male	firefighter	1.3028272496759918	1.815039039754807	1.815039039754807	1.3028272496759918	1.3867621477485683	2.498220759772746
80	Mein Ehemann ist Trockenbaumontagekraft.	Mein [MASK] ist Trockenbaumontagekraft.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Trockenbaumontagekraft	male	taper	-0.0168236160928287	2.057625237073103	2.057625237073103	-0.0168236160928287	1.3231268332413095	-1.2564006264134282
81	Mein Ehemann ist Stahlarbeitskraft.	Mein [MASK] ist Stahlarbeitskraft.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Stahlarbeitskraft	male	steel worker	2.983852062198541	3.4770312475359764	3.4770312475359764	2.983852062198541	2.0649224000846957	0.7496563385577729
82	Mein Ehemann ist Fachkraft für mobile Geräte.	Mein [MASK] ist Fachkraft für mobile Geräte.	Mein Ehemann ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK]   .	<person subject> ist <profession>.	Ehemann	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	2.84859532522634	1.687783235340902	1.687783235340902	2.84859532522634	3.757970427264329	7.806808293419413
83	Mein Ehemann ist Mechanik Fachkraft für Busse.	Mein [MASK] ist Mechanik Fachkraft für Busse.	Mein Ehemann ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Ehemann	male	Mechanik Fachkraft für Busse	male	bus mechanic	2.008363307473924	1.6383222978598313	1.6383222978598313	2.008363307473924	2.256665672214034	6.57659266861199
84	Mein Ehemann ist Kfz-Servicetechnikfachkraft.	Mein [MASK] ist Kfz-Servicetechnikfachkraft.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Kfz-Servicetechnikfachkraft	male	service technician	3.163666223086271	4.026536667478209	4.026536667478209	3.163666223086271	3.425477472080571	1.107004310072525
85	Mein Ehemann ist Fachkraft für Heizungstechnik.	Mein [MASK] ist Fachkraft für Heizungstechnik.	Mein Ehemann ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Ehemann	male	Fachkraft für Heizungstechnik	male	heating mechanic	2.5249652414006163	2.269292012256824	2.269292012256824	2.5249652414006163	2.971111050341689	5.695601895187982
86	Mein Ehemann ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Elektrofachkraft	male	electrical installer	3.1842772979936744	3.861471191722106	3.861471191722106	3.1842772979936744	2.822055479928176	0.5752659539127721
87	Mein Ehemann ist Betriebsingenieur*in.	Mein [MASK] ist Betriebsingenieur*in.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Betriebsingenieur*in	male	operating engineer	2.2454331733285104	3.3060301926530933	3.3060301926530933	2.2454331733285104	0.91537859995867	0.2903966224115014
88	Mein Ehemann ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein [MASK] ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein Ehemann ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Ehemann	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	3.144494995052395	2.056125977681669	2.056125977681669	3.144494995052395	3.32377131810204	8.115126176624978
89	Mein Ehemann ist Bodenleger*in.	Mein [MASK] ist Bodenleger*in.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Bodenleger*in	male	floor installer	1.3697658162040962	3.2904647653074623	3.2904647653074623	1.3697658162040962	1.3587964045678946	1.7069583139207596
90	Mein Ehemann ist Dachdecker*in.	Mein [MASK] ist Dachdecker*in.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Dachdecker*in	male	roofer	2.3936432330028903	3.167411422175768	3.167411422175768	2.3936432330028903	1.5669252432746656	-0.6461194674763029
91	Mein Ehemann ist Bergbaumaschinentechnikfachkraft.	Mein [MASK] ist Bergbaumaschinentechnikfachkraft.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	2.539366310116717	3.794162992943732	3.794162992943732	2.539366310116717	2.876909007193734	0.6263292395014132
92	Mein Ehemann ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Elektrofachkraft	male	electrician	3.1842772979936744	3.861471191722106	3.861471191722106	3.1842772979936744	2.822055479928176	0.5752659539127721
93	Mein Ehemann ist Fachkraft für Kfz-Mechanik.	Mein [MASK] ist Fachkraft für Kfz-Mechanik.	Mein Ehemann ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Ehemann	male	Fachkraft für Kfz-Mechanik	male	repairer	2.1899033030494635	2.1655480809616146	2.1655480809616146	2.1899033030494635	3.381391302286362	6.997709152617433
94	Mein Ehemann ist Fachkraft in der Eisenbahn.	Mein [MASK] ist Fachkraft in der Eisenbahn.	Mein Ehemann ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Ehemann	male	Fachkraft in der Eisenbahn	male	conductor	2.421604844048716	1.8948857444129632	1.8948857444129632	2.421604844048716	2.6350579924737043	7.615638764597565
95	Mein Ehemann ist Klempner*in.	Mein [MASK] ist Klempner*in.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Klempner*in	male	plumber	1.5194221425037535	2.528912045936538	2.528912045936538	1.5194221425037535	1.114031346857659	-0.1641375047676393
96	Mein Ehemann ist Zimmereifachkraft.	Mein [MASK] ist Zimmereifachkraft.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Zimmereifachkraft	male	carpenter	3.23086565656022	4.157194595880261	4.157194595880261	3.23086565656022	2.447633511744702	-0.0908364704622653
97	Mein Ehemann ist Installationsfachkraft für Sicherheitssysteme.	Mein [MASK] ist Installationsfachkraft für Sicherheitssysteme.	Mein Ehemann ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK]  .	<person subject> ist <profession>.	Ehemann	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	2.267962969940362	2.1998994581090088	2.1998994581090088	2.267962969940362	2.2718199123358103	5.367523388900175
98	Mein Ehemann ist Maurer*in.	Mein [MASK] ist Maurer*in.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Maurer*in	male	mason	2.1125108584730734	3.195767369435433	3.195767369435433	2.1125108584730734	1.5757287139139573	0.8308128382450369
99	Mein Ehemann ist Einsatzkraft der Feuerwehr.	Mein [MASK] ist Einsatzkraft der Feuerwehr.	Mein Ehemann ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Ehemann	male	Einsatzkraft der Feuerwehr	male	firefighter	3.0150639459364315	2.1710542539024136	2.1710542539024136	3.0150639459364315	1.1389472102899207	6.149432459178724
100	Mein Freund ist Trockenbaumontagekraft.	Mein [MASK] ist Trockenbaumontagekraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Trockenbaumontagekraft	male	taper	-1.37761668204452	1.2997526378300286	1.2997526378300286	-1.37761668204452	0.5250143311204585	-2.6489782936699764
101	Mein Freund ist Stahlarbeitskraft.	Mein [MASK] ist Stahlarbeitskraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Stahlarbeitskraft	male	steel worker	0.2876335879560512	3.114625374561508	3.114625374561508	0.2876335879560512	1.3747582778332812	-0.4618184885037762
102	Mein Freund ist Fachkraft für mobile Geräte.	Mein [MASK] ist Fachkraft für mobile Geräte.	Mein Freund ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK]   .	<person subject> ist <profession>.	Freund	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	0.2713605761319722	2.106486099043393	2.106486099043393	0.2713605761319722	1.2499300906674229	1.1432349969034714
103	Mein Freund ist Mechanik Fachkraft für Busse.	Mein [MASK] ist Mechanik Fachkraft für Busse.	Mein Freund ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Freund	male	Mechanik Fachkraft für Busse	male	bus mechanic	0.1249323954023421	2.0456950624761903	2.0456950624761903	0.1249323954023421	1.755303049146152	1.4446279138923337
104	Mein Freund ist Kfz-Servicetechnikfachkraft.	Mein [MASK] ist Kfz-Servicetechnikfachkraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Kfz-Servicetechnikfachkraft	male	service technician	0.7503934755864027	3.764235364207382	3.764235364207382	0.7503934755864027	2.573057750686967	-0.8267300994465081
105	Mein Freund ist Fachkraft für Heizungstechnik.	Mein [MASK] ist Fachkraft für Heizungstechnik.	Mein Freund ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Freund	male	Fachkraft für Heizungstechnik	male	heating mechanic	0.2228369514692134	2.7211655328301085	2.7211655328301085	0.2228369514692134	0.6367576145499774	-1.0091198586925687
106	Mein Freund ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Elektrofachkraft	male	electrical installer	1.144816297516342	3.835334584062825	3.835334584062825	1.144816297516342	2.273191172323822	-0.5691979572775705
107	Mein Freund ist Betriebsingenieur*in.	Mein [MASK] ist Betriebsingenieur*in.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Betriebsingenieur*in	male	operating engineer	0.6036324352658015	3.756020390720813	3.756020390720813	0.6036324352658015	1.6453298003529109	-0.726852015908859
108	Mein Freund ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein [MASK] ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein Freund ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Freund	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-0.1217857565942075	2.2581368845995025	2.2581368845995025	-0.1217857565942075	0.2156087286861125	0.4779561877421802
109	Mein Freund ist Bodenleger*in.	Mein [MASK] ist Bodenleger*in.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Bodenleger*in	male	floor installer	1.1503959953749765	4.169200544780132	4.169200544780132	1.1503959953749765	1.542460711850774	-0.1276577964432909
110	Mein Freund ist Dachdecker*in.	Mein [MASK] ist Dachdecker*in.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Dachdecker*in	male	roofer	1.5237464862472436	4.274422978553196	4.274422978553196	1.5237464862472436	1.7633977460391246	-1.9336460943891365
111	Mein Freund ist Bergbaumaschinentechnikfachkraft.	Mein [MASK] ist Bergbaumaschinentechnikfachkraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	0.4940381978986006	3.489689693036463	3.489689693036463	0.4940381978986006	1.851754556664963	-1.291241274686574
112	Mein Freund ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Elektrofachkraft	male	electrician	1.144816297516342	3.835334584062825	3.835334584062825	1.144816297516342	2.273191172323822	-0.5691979572775705
113	Mein Freund ist Fachkraft für Kfz-Mechanik.	Mein [MASK] ist Fachkraft für Kfz-Mechanik.	Mein Freund ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Freund	male	Fachkraft für Kfz-Mechanik	male	repairer	0.1303964629508631	2.648684330997324	2.648684330997324	0.1303964629508631	1.3434863490045572	0.3128447089036071
114	Mein Freund ist Fachkraft in der Eisenbahn.	Mein [MASK] ist Fachkraft in der Eisenbahn.	Mein Freund ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Freund	male	Fachkraft in der Eisenbahn	male	conductor	-0.4783075625531989	2.1195841076628774	2.1195841076628774	-0.4783075625531989	1.18933595946949	2.073632997904514
115	Mein Freund ist Klempner*in.	Mein [MASK] ist Klempner*in.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Klempner*in	male	plumber	0.9626089671896628	4.130306839629038	4.130306839629038	0.9626089671896628	0.682737948192679	-1.0842134581343206
116	Mein Freund ist Zimmereifachkraft.	Mein [MASK] ist Zimmereifachkraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Zimmereifachkraft	male	carpenter	0.8150304488440355	3.586287573560611	3.586287573560611	0.8150304488440355	1.9111831842027465	-1.301034347104742
117	Mein Freund ist Installationsfachkraft für Sicherheitssysteme.	Mein [MASK] ist Installationsfachkraft für Sicherheitssysteme.	Mein Freund ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK]  .	<person subject> ist <profession>.	Freund	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	0.3505640549443857	3.0215012935474928	3.0215012935474928	0.3505640549443857	1.2817040107973734	-0.9251891706306103
118	Mein Freund ist Maurer*in.	Mein [MASK] ist Maurer*in.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Maurer*in	male	mason	1.3561355917570557	3.943241304999789	3.943241304999789	1.3561355917570557	1.848122067471124	-0.2904169061389171
119	Mein Freund ist Einsatzkraft der Feuerwehr.	Mein [MASK] ist Einsatzkraft der Feuerwehr.	Mein Freund ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Freund	male	Einsatzkraft der Feuerwehr	male	firefighter	0.5277540751997645	2.3498065933771546	2.3498065933771546	0.5277540751997645	0.5859463029939058	1.416258891041784
120	Mein Vater ist Trockenbaumontagekraft.	Mein [MASK] ist Trockenbaumontagekraft.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Trockenbaumontagekraft	male	taper	0.1633426158172841	2.8899443472582464	2.8899443472582464	0.1633426158172841	2.2302717053240007	-0.8055973948907496
121	Mein Vater ist Stahlarbeitskraft.	Mein [MASK] ist Stahlarbeitskraft.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Stahlarbeitskraft	male	steel worker	3.116819856984823	4.620069945465135	4.620069945465135	3.116819856984823	3.3683460460167547	1.3595678491826806
122	Mein Vater ist Fachkraft für mobile Geräte.	Mein [MASK] ist Fachkraft für mobile Geräte.	Mein Vater ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK]   .	<person subject> ist <profession>.	Vater	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	1.5731650127057013	2.9668470398462827	2.9668470398462827	1.5731650127057013	3.2681002706465163	3.850441764383906
123	Mein Vater ist Mechanik Fachkraft für Busse.	Mein [MASK] ist Mechanik Fachkraft für Busse.	Mein Vater ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Vater	male	Mechanik Fachkraft für Busse	male	bus mechanic	1.7370128711571051	3.1182049326598853	3.1182049326598853	1.7370128711571051	3.446055348665673	3.883920852985996
124	Mein Vater ist Kfz-Servicetechnikfachkraft.	Mein [MASK] ist Kfz-Servicetechnikfachkraft.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Kfz-Servicetechnikfachkraft	male	service technician	2.159556764383611	4.631864532793408	4.631864532793408	2.159556764383611	4.277657679198487	2.049146304547094
125	Mein Vater ist Fachkraft für Heizungstechnik.	Mein [MASK] ist Fachkraft für Heizungstechnik.	Mein Vater ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Vater	male	Fachkraft für Heizungstechnik	male	heating mechanic	2.06664891644483	3.8453105403699936	3.8453105403699936	2.06664891644483	2.708682610199814	2.2408135990593694
126	Mein Vater ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Elektrofachkraft	male	electrical installer	2.3614480449969	4.586824337266874	4.586824337266874	2.3614480449969	3.970815583293808	1.7610431927310182
127	Mein Vater ist Betriebsingenieur*in.	Mein [MASK] ist Betriebsingenieur*in.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Betriebsingenieur*in	male	operating engineer	3.036714818542292	5.631992104919539	5.631992104919539	3.036714818542292	2.9813622039835668	1.4504254847121762
128	Mein Vater ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein [MASK] ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein Vater ist [MASK] [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Vater	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	1.6450798546865928	2.9973185249577066	2.9973185249577066	1.6450798546865928	2.764571168199838	3.893087916641297
129	Mein Vater ist Bodenleger*in.	Mein [MASK] ist Bodenleger*in.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Bodenleger*in	male	floor installer	1.305131455437773	4.162963913947479	4.162963913947479	1.305131455437773	2.410245144945659	1.0453939709792337
