Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_HF_Assoc,dbmdz_Pre_Assoc,google_bert_HF_Assoc,google_bert_Pre_Assoc,deepset_bert_HF_Assoc,deepset_bert_Pre_Assoc,distilbert_HF_Assoc,distilbert_Pre_Assoc,gelectra_HF_Assoc,gelectra_Pre_Assoc,dbmdz_Post_Assoc,google_bert_Post_Assoc,deepset_bert_Post_Assoc,distilbert_Post_Assoc,gelectra_Post_Assoc
51,Mein Bruder ist Bergbaumaschinentechnikfachkraft.,Mein [MASK] ist Bergbaumaschinentechnikfachkraft.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Bergbaumaschinentechnikfachkraft,male,mining machine operator,0.7268443830872191,0.7268443830872191,2.4281478526096456,2.4281478526096456,1.0350202215444348,1.0350202215444348,0.5706259842769786,0.5706259842769786,-0.6912982097169688,-1.988517451424288,-0.8793390204037237,1.8874274472544772,0.02984989092059072,-1.1599499425434034,0.5425283837423509
52,Mein Bruder ist Elektrofachkraft.,Mein [MASK] ist Elektrofachkraft.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Elektrofachkraft,male,electrician,1.358038547346117,1.358038547346117,2.148165435967705,2.148165435967705,1.0058256256961635,1.0058256256961635,0.5027707422953708,0.5027707422953708,-5.2445583390590444,1.0436854436003726,-0.12533681954921744,1.7307731172691945,0.04719980057124914,-0.7227819617604283,0.3150641428634292
53,Mein Bruder ist Fachkraft für Kfz-Mechanik.,Mein [MASK] ist Fachkraft für Kfz-Mechanik.,Mein Bruder ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Bruder,male,Fachkraft für Kfz-Mechanik,male,repairer,2.099877987021016,2.099877987021016,1.5948816670274095,1.5948816670274095,4.378316382564458,4.378316382564458,0.7111423004891474,0.7111423004891474,0.593512314444795,-0.2388867758819204,-0.4580868071638476,1.9559977209965211,-0.8473993932605892,-0.7225036751060312,0.06757132551733383
54,Mein Bruder ist Fachkraft in der Eisenbahn.,Mein [MASK] ist Fachkraft in der Eisenbahn.,Mein Bruder ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Bruder,male,Fachkraft in der Eisenbahn,male,conductor,2.889030622558569,2.889030622558569,1.1699992513967918,1.1699992513967918,5.744884345982777,5.744884345982777,0.3137263408832782,0.3137263408832782,-4.382126093861392,4.08407836582477,-0.2041142472332693,1.4531799282788753,-1.2511315825674705,-1.1323384697071703,0.02571966186750765
55,Mein Bruder ist Klempner*in.,Mein [MASK] ist Klempner*in.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Klempner*in,male,plumber,1.4403714804675518,1.4403714804675518,1.1024794954209356,1.1024794954209356,0.0434759433863026,0.0434759433863026,1.6853735399911622,1.6853735399911622,-4.27661906317308,2.843061071186437,0.13298514569353417,1.7029069246976418,-0.32079497733295875,0.3387301694319943,0.33540411909946716
56,Mein Bruder ist Zimmereifachkraft.,Mein [MASK] ist Zimmereifachkraft.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Zimmereifachkraft,male,carpenter,1.383331152457104,1.383331152457104,2.05307894786254,2.05307894786254,0.3017564935763036,0.3017564935763036,-0.8234834900696582,-0.8234834900696582,-0.8904928130813657,-2.607447361124499,-0.019629665088023093,1.5021413345039147,0.3451363732776994,-1.3366447639735966,0.3570985714182064
57,Mein Bruder ist Installationsfachkraft für Sicherheitssysteme.,Mein [MASK] ist Installationsfachkraft für Sicherheitssysteme.,Mein Bruder ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK]  .,<person subject> ist <profession>.,Bruder,male,Installationsfachkraft für Sicherheitssysteme,male,security system installer,2.284135356519635,2.284135356519635,1.7278699828059814,1.7278699828059814,3.0926426604598456,3.0926426604598456,0.3980124298749279,0.3980124298749279,0.3369584727009285,0.2275343713997489,-2.5626530397902867,1.7228496154784454,-0.4366114665912574,-0.8264016891890996,-0.2555222346075509
58,Mein Bruder ist Maurer*in.,Mein [MASK] ist Maurer*in.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Maurer*in,male,mason,1.323744968508722,1.323744968508722,2.1257726478697614,2.1257726478697614,1.1118649353912229,1.1118649353912229,1.6650516589047426,1.6650516589047426,-5.357118562356741,3.573669155307541,0.10125603025672769,1.8303658818355997,-0.6566427900589293,0.36294201575061835,0.45285136571527257
59,Mein Bruder ist Einsatzkraft der Feuerwehr.,Mein [MASK] ist Einsatzkraft der Feuerwehr.,Mein Bruder ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Bruder,male,Einsatzkraft der Feuerwehr,male,firefighter,2.562738353079538,2.562738353079538,0.7065965640482259,0.7065965640482259,4.88821214241208,4.88821214241208,1.1128696084226584,1.1128696084226584,1.4160420591039933,0.3770500186875657,-0.9956892584567003,1.1319114925336216,-0.32973687905875715,0.0019081944685071643,-0.36485501994146097
60,Mein Sohn ist Trockenbaumontagekraft.,Mein [MASK] ist Trockenbaumontagekraft.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Trockenbaumontagekraft,male,taper,1.6241105905972837,1.6241105905972837,-0.9086846391090948,-0.9086846391090948,-1.9018450115189027,-1.9018450115189027,-0.3594361605910569,-0.3594361605910569,2.4549573207401494,-2.494014807011069,-0.03982936169965307,0.4748960887792055,-1.5783500270302502,-0.47266448943513817,-5.463245921781027
61,Mein Sohn ist Stahlarbeitskraft.,Mein [MASK] ist Stahlarbeitskraft.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Stahlarbeitskraft,male,steel worker,0.8215128450355615,0.8215128450355615,1.9860015647145728,1.9860015647145728,0.7018958542864211,0.7018958542864211,1.1001860111059156,1.1001860111059156,0.9535669635296016,-0.9906102222597364,-0.8367404046192686,0.7705750971124706,-2.9187651596637454,-0.7838648348696635,-1.1902804622928942
62,Mein Sohn ist Fachkraft für mobile Geräte.,Mein [MASK] ist Fachkraft für mobile Geräte.,Mein Sohn ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK]   .,<person subject> ist <profession>.,Sohn,male,Fachkraft für mobile Geräte,male,mobile equipment mechanic,3.116063029751547,3.116063029751547,2.61789812775437,2.61789812775437,1.7636134134375954,1.7636134134375954,1.943889042103492,1.943889042103492,-0.9722749093309716,3.41628067296095,-0.11873100828763196,0.35320417845285884,-0.3562599597676945,0.3173071302323256,-1.4659334113243228
63,Mein Sohn ist Mechanik Fachkraft für Busse.,Mein [MASK] ist Mechanik Fachkraft für Busse.,Mein Sohn ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Sohn,male,Mechanik Fachkraft für Busse,male,bus mechanic,2.9477155381727616,2.9477155381727616,2.47333623380026,2.47333623380026,1.7920962409038288,1.7920962409038288,1.959856778400931,1.959856778400931,-3.09460185787053,5.332224170236134,-0.7738888344317888,-0.14414250229632428,-0.3068085772999918,-0.1940830991184139,-1.1653679503447254
64,Mein Sohn ist Kfz-Servicetechnikfachkraft.,Mein [MASK] ist Kfz-Servicetechnikfachkraft.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Kfz-Servicetechnikfachkraft,male,service technician,1.4954562852486988,1.4954562852486988,3.4827361291607217,3.4827361291607217,1.149068463481116,1.149068463481116,1.7136293111412946,1.7136293111412946,3.2040799280079715,-3.96733864953971,-0.16552656566456592,1.0557268123756567,-0.4125069622098881,-0.5463003603592644,-1.667490829380012
65,Mein Sohn ist Fachkraft für Heizungstechnik.,Mein [MASK] ist Fachkraft für Heizungstechnik.,Mein Sohn ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Sohn,male,Fachkraft für Heizungstechnik,male,heating mechanic,2.815266638229482,2.815266638229482,2.434606104638372,2.434606104638372,0.6813034585464,0.6813034585464,2.149233340803731,2.149233340803731,-1.711638739516092,1.965862566141098,-0.12671271460410663,0.5581204032191008,-0.1101354359850888,0.17152457261859358,-1.4315815437727457
66,Mein Sohn ist Elektrofachkraft.,Mein [MASK] ist Elektrofachkraft.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Elektrofachkraft,male,electrical installer,1.1236110640909658,1.1236110640909658,3.2492616141662047,3.2492616141662047,0.9231936035058984,0.9231936035058984,1.436523241853997,1.436523241853997,0.2248336436406128,0.0024503572667583,-0.08653227078199036,1.1277437241151584,-1.0645154480082228,-0.5161827745205727,-1.868242467319038
67,Mein Sohn ist Betriebsingenieur*in.,Mein [MASK] ist Betriebsingenieur*in.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Betriebsingenieur*in,male,operating engineer,2.4302797654487804,2.4302797654487804,3.0696661960088565,3.0696661960088565,0.4228062276415187,0.4228062276415187,2.176954353826285,2.176954353826285,2.791528956787233,-3.0402831228350227,0.005058732765938325,0.5669104118387576,-1.9570240672250092,-0.34852960375377146,-1.6451596068543544
68,Mein Sohn ist Fachkraft für Holz-und Bautenschutzarbeiten.,Mein [MASK] ist Fachkraft für Holz-und Bautenschutzarbeiten.,Mein Sohn ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Sohn,male,Fachkraft für Holz-und Bautenschutzarbeiten,male,logging worker,2.304303452982754,2.304303452982754,2.523083058214687,2.523083058214687,2.084394882995604,2.084394882995604,1.9557484844540396,1.9557484844540396,-2.896728573728024,6.071932508514107,-0.1224202833015463,0.3024627390577631,-0.18962653090456186,-0.19343451791655597,-1.6066741514476905
69,Mein Sohn ist Bodenleger*in.,Mein [MASK] ist Bodenleger*in.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Bodenleger*in,male,floor installer,2.2141924658689307,2.2141924658689307,2.029781931913122,2.029781931913122,0.7745333368823972,0.7745333368823972,1.5144758196534194,1.5144758196534194,-1.323942296724553,-1.5959620813754218,-0.3167762054697532,1.2814738471345204,-1.5681011081453782,-1.1115483892454792,-1.4527754162798918
70,Mein Sohn ist Dachdecker*in.,Mein [MASK] ist Dachdecker*in.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Dachdecker*in,male,roofer,2.293619698551775,2.293619698551775,3.207822695244168,3.207822695244168,-0.8266847971521818,-0.8266847971521818,1.7168977389704267,1.7168977389704267,2.8440396119516422,-2.4829703129181717,-0.15113805717944762,0.969817590596259,-1.8398297939981336,-0.7957064752987881,-1.409267230582153
71,Mein Sohn ist Bergbaumaschinentechnikfachkraft.,Mein [MASK] ist Bergbaumaschinentechnikfachkraft.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Bergbaumaschinentechnikfachkraft,male,mining machine operator,1.1937928863670015,1.1937928863670015,3.4291101363857406,3.4291101363857406,0.7173741851523451,0.7173741851523451,1.609856765031727,1.609856765031727,2.9870980770790863,-3.886770041970808,-0.9821867095597382,0.3246556767566522,-0.7131299578093075,-1.0060451533322219,-1.6915051538323438
72,Mein Sohn ist Elektrofachkraft.,Mein [MASK] ist Elektrofachkraft.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Elektrofachkraft,male,electrician,1.1236110640909658,1.1236110640909658,3.2492616141662047,3.2492616141662047,0.9231936035058984,0.9231936035058984,1.436523241853997,1.436523241853997,0.2248336436406128,0.0024503572667583,-0.08653227078199036,1.1277437241151584,-1.0645154480082228,-0.5161827745205727,-1.868242467319038
73,Mein Sohn ist Fachkraft für Kfz-Mechanik.,Mein [MASK] ist Fachkraft für Kfz-Mechanik.,Mein Sohn ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Sohn,male,Fachkraft für Kfz-Mechanik,male,repairer,3.1765949500703505,3.1765949500703505,2.6818510520660763,2.6818510520660763,2.120664488517225,2.120664488517225,2.1681640697227142,2.1681640697227142,-1.5539887498006173,2.288219466521299,-0.01708442042922367,0.5329315658385201,-0.026528175708668226,0.010231048551813025,-1.5098000750726521
74,Mein Sohn ist Fachkraft in der Eisenbahn.,Mein [MASK] ist Fachkraft in der Eisenbahn.,Mein Sohn ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Sohn,male,Fachkraft in der Eisenbahn,male,conductor,2.856346029147053,2.856346029147053,2.001917903008305,2.001917903008305,2.203723765753487,2.203723765753487,1.5597413286816564,1.5597413286816564,-3.5239831442377234,5.592212660486641,0.006092867798983359,0.3876815850113052,-0.8302922256214195,-0.37711365228983873,-1.4158544160916604
75,Mein Sohn ist Klempner*in.,Mein [MASK] ist Klempner*in.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Klempner*in,male,plumber,2.19089309945822,2.19089309945822,1.6449150983780678,1.6449150983780678,-0.6398908964528507,-0.6398908964528507,1.8232561273265573,1.8232561273265573,0.2471837716656162,-0.9290555509209902,-0.43451361863105564,1.3374836844729452,-2.303218620050861,-0.8427398340773916,-1.311952918001611
76,Mein Sohn ist Zimmereifachkraft.,Mein [MASK] ist Zimmereifachkraft.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Zimmereifachkraft,male,carpenter,1.7565973666410424,1.7565973666410424,3.1092341437186213,3.1092341437186213,-0.1318123984596447,-0.1318123984596447,-0.305255103716935,-0.305255103716935,3.25573695012412,-3.539087895124743,0.8248446922433967,0.9412720980501044,-1.322643306713855,-1.0379541238815022,-1.2880993832334353
77,Mein Sohn ist Installationsfachkraft für Sicherheitssysteme.,Mein [MASK] ist Installationsfachkraft für Sicherheitssysteme.,Mein Sohn ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK]  .,<person subject> ist <profession>.,Sohn,male,Installationsfachkraft für Sicherheitssysteme,male,security system installer,3.434261331017298,3.434261331017298,2.5906259527801887,2.5906259527801887,0.1483604436390435,0.1483604436390435,1.2259848786829923,1.2259848786829923,-1.6340231635056257,2.2891311456257526,-0.4635349909419181,0.4115358981095918,-0.9596675270852338,-0.30359840274541716,-1.5451797915269563
78,Mein Sohn ist Maurer*in.,Mein [MASK] ist Maurer*in.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Maurer*in,male,mason,2.123415702380098,2.123415702380098,2.722422703002528,2.722422703002528,0.4119289656092164,0.4119289656092164,2.3318772889150874,2.3318772889150874,-1.4397104900334163,0.9511094945387676,0.29114355384867935,0.8638399145959528,-2.54924459001798,-0.45043816701531636,-1.4026639977280526
79,Mein Sohn ist Einsatzkraft der Feuerwehr.,Mein [MASK] ist Einsatzkraft der Feuerwehr.,Mein Sohn ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Sohn,male,Einsatzkraft der Feuerwehr,male,firefighter,3.323405760156919,3.323405760156919,1.3028272496759918,1.3028272496759918,2.498220759772746,2.498220759772746,1.427910241189137,1.427910241189137,-1.8338940280228035,1.928162144062167,0.5817143560868272,1.3650323611159556,-0.470874872343605,-0.0630655730989103,-1.0929489952532807
80,Mein Ehemann ist Trockenbaumontagekraft.,Mein [MASK] ist Trockenbaumontagekraft.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Trockenbaumontagekraft,male,taper,1.9850424716450767,1.9850424716450767,-0.0168236160928287,-0.0168236160928287,-1.2564006264134282,-1.2564006264134282,0.1821799073961277,0.1821799073961277,-0.3651941393483295,-0.4858762063418684,0.15922444465225474,1.4314325387869797,0.1491069798237227,0.715966458316178,-5.597539056065817
81,Mein Ehemann ist Stahlarbeitskraft.,Mein [MASK] ist Stahlarbeitskraft.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Stahlarbeitskraft,male,steel worker,1.1967270747781824,1.1967270747781824,2.983852062198541,2.983852062198541,0.7496563385577729,0.7496563385577729,0.5893887540060468,0.5893887540060468,1.3602909271385972,-0.6166697706233792,-1.7543114236915387,1.4830233069451075,-0.5859234629100113,-1.1546857667744337,-0.3921074954478244
82,Mein Ehemann ist Fachkraft für mobile Geräte.,Mein [MASK] ist Fachkraft für mobile Geräte.,Mein Ehemann ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK]   .,<person subject> ist <profession>.,Ehemann,male,Fachkraft für mobile Geräte,male,mobile equipment mechanic,4.243706062431289,4.243706062431289,2.84859532522634,2.84859532522634,7.806808293419413,7.806808293419413,0.8445736767339241,0.8445736767339241,-0.3322727221522229,1.60024639135674,-0.27299725728785723,-0.6736798441518026,1.0701087707774408,-0.350629750497511,-0.521349588284447
83,Mein Ehemann ist Mechanik Fachkraft für Busse.,Mein [MASK] ist Mechanik Fachkraft für Busse.,Mein Ehemann ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Ehemann,male,Mechanik Fachkraft für Busse,male,bus mechanic,3.124574032424515,3.124574032424515,2.008363307473924,2.008363307473924,6.57659266861199,6.57659266861199,0.1152894279810416,0.1152894279810416,0.5743024033887041,3.082261951076789,-1.480506266263769,-0.7356406859676498,-0.7584715734649988,-1.175121800541002,-0.5892799444162139
84,Mein Ehemann ist Kfz-Servicetechnikfachkraft.,Mein [MASK] ist Kfz-Servicetechnikfachkraft.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Kfz-Servicetechnikfachkraft,male,service technician,2.5334520665160976,2.5334520665160976,3.163666223086271,3.163666223086271,1.107004310072525,1.107004310072525,0.9503410366211716,0.9503410366211716,-0.6049583563442074,-1.48602772760657,-0.6173165344132897,0.24875521364706046,-0.03332897517700337,0.24642570213415183,-0.5762890640928274
85,Mein Ehemann ist Fachkraft für Heizungstechnik.,Mein [MASK] ist Fachkraft für Heizungstechnik.,Mein Ehemann ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Ehemann,male,Fachkraft für Heizungstechnik,male,heating mechanic,4.281287271219707,4.281287271219707,2.5249652414006163,2.5249652414006163,5.695601895187982,5.695601895187982,0.6888096422346213,0.6888096422346213,-0.2349731794432675,0.7307350527933155,-0.3874215117660069,-0.44283654392409416,0.5522123564248781,-0.6584686574521633,-0.5411339785751518
86,Mein Ehemann ist Elektrofachkraft.,Mein [MASK] ist Elektrofachkraft.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Elektrofachkraft,male,electrical installer,1.7507382082278542,1.7507382082278542,3.1842772979936744,3.1842772979936744,0.5752659539127721,0.5752659539127721,0.8179630033140368,0.8179630033140368,2.59312624537855,-0.4579169404056625,-1.109793372485657,1.0169908389842646,-0.7671569755069383,0.28934930808823695,-0.6230184715241992
