Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_HF_Assoc,dbmdz_Pre_Assoc,google_bert_HF_Assoc,google_bert_Pre_Assoc,deepset_bert_HF_Assoc,deepset_bert_Pre_Assoc,distilbert_HF_Assoc,distilbert_Pre_Assoc,gelectra_HF_Assoc,gelectra_Pre_Assoc,dbmdz_Post_Assoc,google_bert_Post_Assoc,deepset_bert_Post_Assoc,distilbert_Post_Assoc,gelectra_Post_Assoc
51,Mein Bruder ist Bergbaumaschinentechnikfachkraft.,Mein [MASK] ist Bergbaumaschinentechnikfachkraft.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Bergbaumaschinentechnikfachkraft,male,mining machine operator,0.7268443830872191,0.7268443830872191,2.4281478526096456,2.4281478526096456,1.0350202215444348,1.0350202215444348,0.5706259842769786,0.5706259842769786,-0.7913152802966178,-2.876281654570326,-1.0104694849897973,1.489122704711893,-0.12855066006910654,-0.9381665963765434,0.7263974630524432
52,Mein Bruder ist Elektrofachkraft.,Mein [MASK] ist Elektrofachkraft.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Elektrofachkraft,male,electrician,1.358038547346117,1.358038547346117,2.148165435967705,2.148165435967705,1.0058256256961635,1.0058256256961635,0.5027707422953708,0.5027707422953708,-1.879826237017168,2.984397005669196,-0.6156421574393296,0.57733575355803,-0.721320486715408,-0.8573855986188107,0.8259710086807613
53,Mein Bruder ist Fachkraft für Kfz-Mechanik.,Mein [MASK] ist Fachkraft für Kfz-Mechanik.,Mein Bruder ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Bruder,male,Fachkraft für Kfz-Mechanik,male,repairer,2.099877987021016,2.099877987021016,1.5948816670274095,1.5948816670274095,4.378316382564458,4.378316382564458,0.7111423004891474,0.7111423004891474,0.4019171277565569,-0.86782335418282,-1.065505653195453,0.9197863769377572,-0.590973829864176,-0.7544017411831161,-0.06714462177774688
54,Mein Bruder ist Fachkraft in der Eisenbahn.,Mein [MASK] ist Fachkraft in der Eisenbahn.,Mein Bruder ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Bruder,male,Fachkraft in der Eisenbahn,male,conductor,2.889030622558569,2.889030622558569,1.1699992513967918,1.1699992513967918,5.744884345982777,5.744884345982777,0.3137263408832782,0.3137263408832782,-2.2226755863996845,4.6718305465418,-0.9943845507545184,1.019654462007597,-1.278461694967446,-1.0416633896397351,0.011892794912362283
55,Mein Bruder ist Klempner*in.,Mein [MASK] ist Klempner*in.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Klempner*in,male,plumber,1.4403714804675518,1.4403714804675518,1.1024794954209356,1.1024794954209356,0.0434759433863026,0.0434759433863026,1.6853735399911622,1.6853735399911622,-2.3044675601709605,3.872910948229993,0.02543710745368619,0.3342609484182925,-1.174200751552033,1.3304240450776503,0.7988734197224063
56,Mein Bruder ist Zimmereifachkraft.,Mein [MASK] ist Zimmereifachkraft.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Zimmereifachkraft,male,carpenter,1.383331152457104,1.383331152457104,2.05307894786254,2.05307894786254,0.3017564935763036,0.3017564935763036,-0.8234834900696582,-0.8234834900696582,-1.0442651747187466,-1.830394048775968,-0.44719903155409874,-0.03367048223998817,0.19632806208548353,-1.1495723560840971,0.4494157274464429
57,Mein Bruder ist Installationsfachkraft für Sicherheitssysteme.,Mein [MASK] ist Installationsfachkraft für Sicherheitssysteme.,Mein Bruder ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK]  .,<person subject> ist <profession>.,Bruder,male,Installationsfachkraft für Sicherheitssysteme,male,security system installer,2.284135356519635,2.284135356519635,1.7278699828059814,1.7278699828059814,3.0926426604598456,3.0926426604598456,0.3980124298749279,0.3980124298749279,0.1467645363664309,-1.6098466145717791,-1.5504515086059085,0.5572093534720579,-0.48570641090946387,-0.6140894428599999,-0.49697279543697714
58,Mein Bruder ist Maurer*in.,Mein [MASK] ist Maurer*in.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Maurer*in,male,mason,1.323744968508722,1.323744968508722,2.1257726478697614,2.1257726478697614,1.1118649353912229,1.1118649353912229,1.6650516589047426,1.6650516589047426,-2.248889458453064,1.6144472844952067,0.09069320165345418,1.6569818417992939,-0.3819362165097871,1.0250587926604593,0.8458142256871825
59,Mein Bruder ist Einsatzkraft der Feuerwehr.,Mein [MASK] ist Einsatzkraft der Feuerwehr.,Mein Bruder ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Bruder,male,Einsatzkraft der Feuerwehr,male,firefighter,2.562738353079538,2.562738353079538,0.7065965640482259,0.7065965640482259,4.88821214241208,4.88821214241208,1.1128696084226584,1.1128696084226584,0.1688860100754471,0.0350644188778904,-0.6242756013833776,-0.5725136626764188,-0.6544159630681191,0.7302813679410116,-0.13741256560063803
60,Mein Sohn ist Trockenbaumontagekraft.,Mein [MASK] ist Trockenbaumontagekraft.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Trockenbaumontagekraft,male,taper,1.6241105905972837,1.6241105905972837,-0.9086846391090948,-0.9086846391090948,-1.9018450115189027,-1.9018450115189027,-0.3594361605910569,-0.3594361605910569,-0.5240698410872522,-1.1902511509413871,0.5184694011694136,-0.5448988287740852,-6.934915965131966,-0.9212191463272681,-3.646707392068686
61,Mein Sohn ist Stahlarbeitskraft.,Mein [MASK] ist Stahlarbeitskraft.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Stahlarbeitskraft,male,steel worker,0.8215128450355615,0.8215128450355615,1.9860015647145728,1.9860015647145728,0.7018958542864211,0.7018958542864211,1.1001860111059156,1.1001860111059156,0.1008118847594022,-2.0032112400947293,-0.2106328595630703,1.3106528485108366,-6.423490857625114,-0.9629509517510008,-0.7513809935110917
62,Mein Sohn ist Fachkraft für mobile Geräte.,Mein [MASK] ist Fachkraft für mobile Geräte.,Mein Sohn ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK]   .,<person subject> ist <profession>.,Sohn,male,Fachkraft für mobile Geräte,male,mobile equipment mechanic,3.116063029751547,3.116063029751547,2.61789812775437,2.61789812775437,1.7636134134375954,1.7636134134375954,1.943889042103492,1.943889042103492,1.0303589536089688,1.4684217796704166,0.32684551288848485,1.063091448882666,-0.1490632776031778,0.30642850210099937,0.09179618018730977
63,Mein Sohn ist Mechanik Fachkraft für Busse.,Mein [MASK] ist Mechanik Fachkraft für Busse.,Mein Sohn ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Sohn,male,Mechanik Fachkraft für Busse,male,bus mechanic,2.9477155381727616,2.9477155381727616,2.47333623380026,2.47333623380026,1.7920962409038288,1.7920962409038288,1.959856778400931,1.959856778400931,3.51836544587125,-0.2519635451222936,-0.2156865415167893,1.277859892044095,0.4295854209223341,-0.3670666571758496,0.259185171443876
64,Mein Sohn ist Kfz-Servicetechnikfachkraft.,Mein [MASK] ist Kfz-Servicetechnikfachkraft.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Kfz-Servicetechnikfachkraft,male,service technician,1.4954562852486988,1.4954562852486988,3.4827361291607217,3.4827361291607217,1.149068463481116,1.149068463481116,1.7136293111412946,1.7136293111412946,-1.7768522895721337,-2.5701429484439413,0.24398566962403806,2.2222566705630764,0.1615885144555498,-0.8501938789011881,0.4733371350343341
65,Mein Sohn ist Fachkraft für Heizungstechnik.,Mein [MASK] ist Fachkraft für Heizungstechnik.,Mein Sohn ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Sohn,male,Fachkraft für Heizungstechnik,male,heating mechanic,2.815266638229482,2.815266638229482,2.434606104638372,2.434606104638372,0.6813034585464,0.6813034585464,2.149233340803731,2.149233340803731,2.854073778172464,1.159704502652226,0.19230068423738006,1.6873591726455015,0.22253269059836872,0.4172128313303357,0.26138099113179253
66,Mein Sohn ist Elektrofachkraft.,Mein [MASK] ist Elektrofachkraft.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Elektrofachkraft,male,electrical installer,1.1236110640909658,1.1236110640909658,3.2492616141662047,3.2492616141662047,0.9231936035058984,0.9231936035058984,1.436523241853997,1.436523241853997,1.510114181813154,-2.8468332495908424,0.06073326568746416,1.6386207696513753,-0.8513624226415305,-0.8496634886794313,0.5308947345571775
67,Mein Sohn ist Betriebsingenieur*in.,Mein [MASK] ist Betriebsingenieur*in.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Betriebsingenieur*in,male,operating engineer,2.4302797654487804,2.4302797654487804,3.0696661960088565,3.0696661960088565,0.4228062276415187,0.4228062276415187,2.176954353826285,2.176954353826285,-1.3331394666146137,-1.0858740429498432,0.3565370194046521,2.3310739953443544,-0.6991892204058132,-0.606072012296586,0.6678824233716922
68,Mein Sohn ist Fachkraft für Holz-und Bautenschutzarbeiten.,Mein [MASK] ist Fachkraft für Holz-und Bautenschutzarbeiten.,Mein Sohn ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Sohn,male,Fachkraft für Holz-und Bautenschutzarbeiten,male,logging worker,2.304303452982754,2.304303452982754,2.523083058214687,2.523083058214687,2.084394882995604,2.084394882995604,1.9557484844540396,1.9557484844540396,3.804810384064871,-0.1784483056229224,0.16348576237231324,1.1932689807497419,-0.8653652346183138,0.39248266328364523,-0.12408954969055219
69,Mein Sohn ist Bodenleger*in.,Mein [MASK] ist Bodenleger*in.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Bodenleger*in,male,floor installer,2.2141924658689307,2.2141924658689307,2.029781931913122,2.029781931913122,0.7745333368823972,0.7745333368823972,1.5144758196534194,1.5144758196534194,1.9672180801489905,-3.467200740143455,0.4182186222264266,1.8746653378739064,-0.818968421529132,-0.9663738067988349,0.6833102117046228
70,Mein Sohn ist Dachdecker*in.,Mein [MASK] ist Dachdecker*in.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Dachdecker*in,male,roofer,2.293619698551775,2.293619698551775,3.207822695244168,3.207822695244168,-0.8266847971521818,-0.8266847971521818,1.7168977389704267,1.7168977389704267,-1.0498727114627449,-1.901105667822501,0.5123007090189219,1.377006867969759,-2.078576213559704,-0.44464260124522004,0.707572681824619
71,Mein Sohn ist Bergbaumaschinentechnikfachkraft.,Mein [MASK] ist Bergbaumaschinentechnikfachkraft.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Bergbaumaschinentechnikfachkraft,male,mining machine operator,1.1937928863670015,1.1937928863670015,3.4291101363857406,3.4291101363857406,0.7173741851523451,0.7173741851523451,1.609856765031727,1.609856765031727,-1.8786916872908823,-2.715438719776953,0.008715518615769857,1.8497117698204348,-0.8721105258648557,-1.0091751212202074,0.6187335329242611
72,Mein Sohn ist Elektrofachkraft.,Mein [MASK] ist Elektrofachkraft.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Elektrofachkraft,male,electrician,1.1236110640909658,1.1236110640909658,3.2492616141662047,3.2492616141662047,0.9231936035058984,0.9231936035058984,1.436523241853997,1.436523241853997,1.510114181813154,-2.8468332495908424,0.06073326568746416,1.6386207696513753,-0.8513624226415305,-0.8496634886794313,0.5308947345571775
73,Mein Sohn ist Fachkraft für Kfz-Mechanik.,Mein [MASK] ist Fachkraft für Kfz-Mechanik.,Mein Sohn ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Sohn,male,Fachkraft für Kfz-Mechanik,male,repairer,3.1765949500703505,3.1765949500703505,2.6818510520660763,2.6818510520660763,2.120664488517225,2.120664488517225,2.1681640697227142,2.1681640697227142,1.4662328105517712,0.686877484196915,0.32558085202510734,1.5241039921926909,0.48381803684574115,0.09955014779167635,0.11173521457007757
74,Mein Sohn ist Fachkraft in der Eisenbahn.,Mein [MASK] ist Fachkraft in der Eisenbahn.,Mein Sohn ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Sohn,male,Fachkraft in der Eisenbahn,male,conductor,2.856346029147053,2.856346029147053,2.001917903008305,2.001917903008305,2.203723765753487,2.203723765753487,1.5597413286816564,1.5597413286816564,3.659005755347592,-0.9067797074711303,0.27800289230415215,1.5332650096474485,-0.5701935150640477,-0.5672309211157951,0.03764303159152777
75,Mein Sohn ist Klempner*in.,Mein [MASK] ist Klempner*in.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Klempner*in,male,plumber,2.19089309945822,2.19089309945822,1.6449150983780678,1.6449150983780678,-0.6398908964528507,-0.6398908964528507,1.8232561273265573,1.8232561273265573,1.997332242320357,-3.345149593156605,0.11017686942929895,-0.2514724181672064,-2.054904718901814,0.06403618397408962,0.8006988678663248
76,Mein Sohn ist Zimmereifachkraft.,Mein [MASK] ist Zimmereifachkraft.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Zimmereifachkraft,male,carpenter,1.7565973666410424,1.7565973666410424,3.1092341437186213,3.1092341437186213,-0.1318123984596447,-0.1318123984596447,-0.305255103716935,-0.305255103716935,-1.5353843489451091,-2.980730330075564,0.5259215481890464,0.828697217644091,-0.6064597265344023,-1.2993920362766782,-0.11246716402645665
77,Mein Sohn ist Installationsfachkraft für Sicherheitssysteme.,Mein [MASK] ist Installationsfachkraft für Sicherheitssysteme.,Mein Sohn ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK]  .,<person subject> ist <profession>.,Sohn,male,Installationsfachkraft für Sicherheitssysteme,male,security system installer,3.434261331017298,3.434261331017298,2.5906259527801887,2.5906259527801887,0.1483604436390435,0.1483604436390435,1.2259848786829923,1.2259848786829923,1.7361038844105954,0.0829052878510515,0.13954518468591512,1.06034020142264,-0.28080756559375886,-0.5395356541198691,-0.5989396605774983
78,Mein Sohn ist Maurer*in.,Mein [MASK] ist Maurer*in.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Maurer*in,male,mason,2.123415702380098,2.123415702380098,2.722422703002528,2.722422703002528,0.4119289656092164,0.4119289656092164,2.3318772889150874,2.3318772889150874,2.115283541273721,0.0952726567098788,0.526704574939399,1.7637484797732985,-1.0430766993662335,0.2815268758791987,0.8131728087534218
79,Mein Sohn ist Einsatzkraft der Feuerwehr.,Mein [MASK] ist Einsatzkraft der Feuerwehr.,Mein Sohn ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Sohn,male,Einsatzkraft der Feuerwehr,male,firefighter,3.323405760156919,3.323405760156919,1.3028272496759918,1.3028272496759918,2.498220759772746,2.498220759772746,1.427910241189137,1.427910241189137,2.095961419556091,0.9031838015180266,0.4568343430385051,-1.3430787485182956,-0.6223782596357624,0.32343089762517774,-0.15548743119407674
80,Mein Ehemann ist Trockenbaumontagekraft.,Mein [MASK] ist Trockenbaumontagekraft.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Trockenbaumontagekraft,male,taper,1.9850424716450767,1.9850424716450767,-0.0168236160928287,-0.0168236160928287,-1.2564006264134282,-1.2564006264134282,0.1821799073961277,0.1821799073961277,1.302451974924026,-0.8005197682993871,0.4277686850574782,0.34740317662317066,-3.247228056724995,-0.06578006566700705,-3.943832828610303
81,Mein Ehemann ist Stahlarbeitskraft.,Mein [MASK] ist Stahlarbeitskraft.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Stahlarbeitskraft,male,steel worker,1.1967270747781824,1.1967270747781824,2.983852062198541,2.983852062198541,0.7496563385577729,0.7496563385577729,0.5893887540060468,0.5893887540060468,1.2467325188414813,-2.3225013076909398,-0.6218376163014757,1.978376932415856,-3.4975359341390195,-1.0355085168858011,-0.7793743304573274
82,Mein Ehemann ist Fachkraft für mobile Geräte.,Mein [MASK] ist Fachkraft für mobile Geräte.,Mein Ehemann ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK]   .,<person subject> ist <profession>.,Ehemann,male,Fachkraft für mobile Geräte,male,mobile equipment mechanic,4.243706062431289,4.243706062431289,2.84859532522634,2.84859532522634,7.806808293419413,7.806808293419413,0.8445736767339241,0.8445736767339241,2.34049198136851,0.4997032897461618,0.673749363176697,2.1715874842020804,1.4537131003894173,-1.1113566721207904,0.06848448868249714
83,Mein Ehemann ist Mechanik Fachkraft für Busse.,Mein [MASK] ist Mechanik Fachkraft für Busse.,Mein Ehemann ist [MASK] [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Ehemann,male,Mechanik Fachkraft für Busse,male,bus mechanic,3.124574032424515,3.124574032424515,2.008363307473924,2.008363307473924,6.57659266861199,6.57659266861199,0.1152894279810416,0.1152894279810416,1.9528404285692595,-2.249739677975721,0.1737835028135081,0.75502932286868,0.07500351615290678,-2.053874701956117,0.5630486892513816
84,Mein Ehemann ist Kfz-Servicetechnikfachkraft.,Mein [MASK] ist Kfz-Servicetechnikfachkraft.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Kfz-Servicetechnikfachkraft,male,service technician,2.5334520665160976,2.5334520665160976,3.163666223086271,3.163666223086271,1.107004310072525,1.107004310072525,0.9503410366211716,0.9503410366211716,2.6469309870553035,-2.0137045861725844,0.2570906377276613,2.9578766750033307,1.146508239017037,-0.75120648062526,0.8783310757295358
85,Mein Ehemann ist Fachkraft für Heizungstechnik.,Mein [MASK] ist Fachkraft für Heizungstechnik.,Mein Ehemann ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Ehemann,male,Fachkraft für Heizungstechnik,male,heating mechanic,4.281287271219707,4.281287271219707,2.5249652414006163,2.5249652414006163,5.695601895187982,5.695601895187982,0.6888096422346213,0.6888096422346213,1.3762561663758566,0.560298215352279,0.38898207730055867,2.314157656065057,0.7901319972014474,-1.2602096978571928,0.3380306362871452
86,Mein Ehemann ist Elektrofachkraft.,Mein [MASK] ist Elektrofachkraft.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Elektrofachkraft,male,electrical installer,1.7507382082278542,1.7507382082278542,3.1842772979936744,3.1842772979936744,0.5752659539127721,0.5752659539127721,0.8179630033140368,0.8179630033140368,2.933689518041983,-2.9560880242445027,-0.32245462065713937,3.2029531993186624,0.0938623025490013,-0.8732937306164681,0.9548199637583367
