Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc_dbmdz_Avg	Pre_Assoc_deepset-bert_Avg	Pre_Assoc_distilbert_Avg	Pre_Assoc_google-bert_Avg	Post_Assoc_dbmdz_Avg	Post_Assoc_deepset-bert_Avg	Post_Assoc_distilbert_Avg	Post_Assoc_google-bert_Avg
72	Mein Sohn ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Elektrofachkraft	male	electrician	1.1236110640909658	0.9231936035058984	1.436523241853997	3.2492616141662047	2.866457486700896	2.527050819770375	3.86713110028736	4.6293359118896
73	Mein Sohn ist Fachkraft für Kfz-Mechanik.	Mein [MASK] ist Fachkraft für Kfz-Mechanik.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Fachkraft für Kfz-Mechanik	male	repairer	1.5575677393914926	1.0518154314654484	2.043437448323324	3.4494744271871194	2.8280319466397925	2.8211681438762417	4.647434885894089	4.710054576593953
74	Mein Sohn ist Fachkraft in der Eisenbahn.	Mein [MASK] ist Fachkraft in der Eisenbahn.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Fachkraft in der Eisenbahn	male	conductor	1.3242691284260832	0.7597571413831009	1.469891552370845	2.846262157252151	2.7187248539265063	2.5334671928610897	4.0168924369311725	4.392547752027449
75	Mein Sohn ist Klempner*in.	Mein [MASK] ist Klempner*in.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Klempner*in	male	plumber	2.19089309945822	-0.6398908964528507	1.8232561273265573	1.6449150983780678	3.254908584687988	-1.055722134999264	4.495558203777719	3.914737275272818
76	Mein Sohn ist Zimmereifachkraft.	Mein [MASK] ist Zimmereifachkraft.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Zimmereifachkraft	male	carpenter	1.7565973666410424	-0.1318123984596447	-0.305255103716935	3.1092341437186213	3.132624226493957	2.290352506670221	1.0050820601906318	4.622309554638409
77	Mein Sohn ist Installationsfachkraft für Sicherheitssysteme.	Mein [MASK] ist Installationsfachkraft für Sicherheitssysteme.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	1.8152341203384403	-0.9204886134127332	1.1012582572836016	3.358249327901232	1.3159218638797463	2.28633610254877	2.617442842511799	4.435559357303697
78	Mein Sohn ist Maurer*in.	Mein [MASK] ist Maurer*in.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Maurer*in	male	mason	2.123415702380098	0.4119289656092164	2.3318772889150874	2.722422703002528	3.502265546567106	-0.2697195162434275	4.660641038642496	4.402838456702536
79	Mein Sohn ist Einsatzkraft der Feuerwehr.	Mein [MASK] ist Einsatzkraft der Feuerwehr.	Mein Sohn ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Sohn	male	Einsatzkraft der Feuerwehr	male	firefighter	1.704378549478061	1.4293717027209694	1.303183619789746	2.070450624797035	2.834100794032418	1.465578614137093	3.413378011404422	3.3836068243350224
80	Mein Ehemann ist Trockenbaumontagekraft.	Mein [MASK] ist Trockenbaumontagekraft.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Trockenbaumontagekraft	male	taper	1.9850424716450767	-1.2564006264134282	0.1821799073961277	-0.0168236160928287	3.232466570676973	1.5593242605984956	1.2799608179311377	1.9869564687895007
81	Mein Ehemann ist Stahlarbeitskraft.	Mein [MASK] ist Stahlarbeitskraft.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Stahlarbeitskraft	male	steel worker	1.1967270747781824	0.7496563385577729	0.5893887540060468	2.983852062198541	2.5295173183993342	2.7781290784108847	2.425877909266721	3.328397927098653
82	Mein Ehemann ist Fachkraft für mobile Geräte.	Mein [MASK] ist Fachkraft für mobile Geräte.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	2.5500939195165904	1.1425681169497153	0.7664748911878374	3.176572005176744	3.484792959005801	4.430601019075115	1.8190638450625205	2.4627731059796303
83	Mein Ehemann ist Mechanik Fachkraft für Busse.	Mein [MASK] ist Mechanik Fachkraft für Busse.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Mechanik Fachkraft für Busse	male	bus mechanic	1.4309618895098164	-0.0876475078577082	0.0371906424349551	2.3363399874243287	2.2466280571285493	3.021598261667532	1.6189523457792845	2.7274318493420173
84	Mein Ehemann ist Kfz-Servicetechnikfachkraft.	Mein [MASK] ist Kfz-Servicetechnikfachkraft.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Kfz-Servicetechnikfachkraft	male	service technician	2.5334520665160976	1.107004310072525	0.9503410366211716	3.163666223086271	2.203459793467386	3.4038538410839583	2.085085403038717	3.6572905837919087
85	Mein Ehemann ist Fachkraft für Heizungstechnik.	Mein [MASK] ist Fachkraft für Heizungstechnik.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Fachkraft für Heizungstechnik	male	heating mechanic	2.6581987729646808	0.3658337818864488	0.7513761217867643	3.1375913659830945	2.550285728125559	3.5239088872184965	1.983305127107729	3.3083180576275524
86	Mein Ehemann ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Elektrofachkraft	male	electrical installer	1.7507382082278542	0.5752659539127721	0.8179630033140368	3.1842772979936744	2.300927255943269	3.091826299907237	2.402173340023112	3.664320959555
87	Mein Ehemann ist Betriebsingenieur*in.	Mein [MASK] ist Betriebsingenieur*in.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Betriebsingenieur*in	male	operating engineer	1.7395892672672464	0.2903966224115014	0.0357821415562729	2.2454331733285104	1.274377190753978	-1.8369900778739383	1.9058603391234563	2.968536158927884
88	Mein Ehemann ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein [MASK] ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	2.71299911414698	1.4508860001552788	1.0322158976074207	3.472471675002799	3.4105404547389524	3.5944695797125754	2.115407504811434	2.757502177598063
89	Mein Ehemann ist Bodenleger*in.	Mein [MASK] ist Bodenleger*in.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Bodenleger*in	male	floor installer	1.3898305997063207	1.7069583139207596	0.2073919015151733	1.3697658162040962	1.906351701863357	-0.8495223586150407	2.404375345102164	3.4879245868601028
90	Mein Ehemann ist Dachdecker*in.	Mein [MASK] ist Dachdecker*in.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Dachdecker*in	male	roofer	1.2740941761605364	-0.6461194674763029	-0.1193781203915229	2.3936432330028903	1.687333281903566	0.1905109461800116	2.209456660466024	3.4637272506734567
91	Mein Ehemann ist Bergbaumaschinentechnikfachkraft.	Mein [MASK] ist Bergbaumaschinentechnikfachkraft.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	1.9422349844289184	0.6263292395014132	0.4521464865751689	2.539366310116717	1.9109603102910817	2.898691154522039	1.9731680832182008	3.3449294198091524
92	Mein Ehemann ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Elektrofachkraft	male	electrician	1.7507382082278542	0.5752659539127721	0.8179630033140368	3.1842772979936744	2.300927255943269	3.091826299907237	2.402173340023112	3.664320959555
93	Mein Ehemann ist Fachkraft für Kfz-Mechanik.	Mein [MASK] ist Fachkraft für Kfz-Mechanik.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Fachkraft für Kfz-Mechanik	male	repairer	2.556628930725472	1.6679410393158989	0.5133731489393374	2.8025294276319417	2.539255008562197	4.020437385803658	1.6330401007326512	2.9955022725374194
94	Mein Ehemann ist Fachkraft in der Eisenbahn.	Mein [MASK] ist Fachkraft in der Eisenbahn.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Fachkraft in der Eisenbahn	male	conductor	2.0159839481998656	0.9513985881278672	0.18425577418133	2.74958152399912	2.507906141697	3.515283582002491	1.5524411688808204	3.135059158967294
95	Mein Ehemann ist Klempner*in.	Mein [MASK] ist Klempner*in.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Klempner*in	male	plumber	1.1462301943665785	-0.1641375047676393	0.3783724906140912	1.5194221425037535	1.717315646828589	-0.2289674566535161	2.703084043764927	3.229670025227721
96	Mein Ehemann ist Zimmereifachkraft.	Mein [MASK] ist Zimmereifachkraft.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Zimmereifachkraft	male	carpenter	1.6912521392610271	-0.0908364704622653	0.2755880618145415	3.23086565656022	3.2539349186496005	2.9562643013485217	1.0382651972554573	3.6347221754207495
97	Mein Ehemann ist Installationsfachkraft für Sicherheitssysteme.	Mein [MASK] ist Installationsfachkraft für Sicherheitssysteme.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	2.081909624399381	0.0377552755986414	1.1205479408071708	2.8805890945228403	2.385055046703257	3.3061820936678754	1.7216650777749811	2.9154764926293266
98	Mein Ehemann ist Maurer*in.	Mein [MASK] ist Maurer*in.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Maurer*in	male	mason	1.4681317120242163	0.8308128382450369	0.2282187633339188	2.1125108584730734	1.7683744392246863	0.0543209698851843	2.2847127220435577	3.3037112837235107
99	Mein Ehemann ist Einsatzkraft der Feuerwehr.	Mein [MASK] ist Einsatzkraft der Feuerwehr.	Mein Ehemann ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Ehemann	male	Einsatzkraft der Feuerwehr	male	firefighter	2.152164379715983	0.8196643458771906	0.4941657087518574	3.6276900705189097	2.8860365456783974	1.587117293327371	1.648142641048561	3.1468834401061536
100	Mein Freund ist Trockenbaumontagekraft.	Mein [MASK] ist Trockenbaumontagekraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Trockenbaumontagekraft	male	taper	-1.095638413343731	-2.6489782936699764	-1.4935241859334452	-1.37761668204452	0.5840547897011785	0.8585610486103349	-0.037558466963466	0.2801215230574412
101	Mein Freund ist Stahlarbeitskraft.	Mein [MASK] ist Stahlarbeitskraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Stahlarbeitskraft	male	steel worker	-1.3595345411057862	-0.4618184885037762	-0.6447026736060345	0.2876335879560512	-0.2735328163732992	1.6776050548622514	1.4864247941636344	2.1732894603478177
102	Mein Freund ist Fachkraft für mobile Geräte.	Mein [MASK] ist Fachkraft für mobile Geräte.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	-0.37794319455675	-1.9377068737577263	-0.652237919289529	0.4422047688938926	-0.0001085324221298	1.51272095228439	0.8241253579567198	2.236980279285602
103	Mein Freund ist Mechanik Fachkraft für Busse.	Mein [MASK] ist Mechanik Fachkraft für Busse.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Mechanik Fachkraft für Busse	male	bus mechanic	-1.5137064095580426	-1.6363139567688645	-1.0309457340212005	0.2957765881642626	-0.4392969925591621	2.0504002022181163	0.8002968787679757	2.3199963814963978
104	Mein Freund ist Kfz-Servicetechnikfachkraft.	Mein [MASK] ist Kfz-Servicetechnikfachkraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Kfz-Servicetechnikfachkraft	male	service technician	-1.8872408384652053	-0.8267300994465081	-0.9829652987344718	0.7503934755864027	-0.6385793182168108	2.0033746092308444	1.004333020791532	3.403601718487102
105	Mein Freund ist Fachkraft für Heizungstechnik.	Mein [MASK] ist Fachkraft für Heizungstechnik.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Fachkraft für Heizungstechnik	male	heating mechanic	-1.7509366354355511	-2.706371188115348	-0.78985525086133	0.3782463612996993	-1.3880183087506972	0.6570827820059483	0.9020372498902836	2.738658765274571
106	Mein Freund ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Elektrofachkraft	male	electrical installer	-1.3354887226422485	-0.5691979572775705	-1.102431359225446	1.144816297516342	-0.5745354536598185	2.472886034658509	0.8590576277438936	3.492282014067127
107	Mein Freund ist Betriebsingenieur*in.	Mein [MASK] ist Betriebsingenieur*in.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Betriebsingenieur*in	male	operating engineer	-0.5580505666551774	-0.726852015908859	-0.6182197022712735	0.6036324352658015	-0.2692029025054234	-0.7332876301473688	2.41024855920894	3.0972820613228813
108	Mein Freund ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein [MASK] ist Fachkraft für Holz-und Bautenschutzarbeiten.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-2.003161235778079	-2.6029856829190177	-1.2481773466557171	0.0490584361677128	-1.31517480118118	0.3406633956732691	0.0959032567870096	2.499483545335186
109	Mein Freund ist Bodenleger*in.	Mein [MASK] ist Bodenleger*in.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Bodenleger*in	male	floor installer	-0.0882443009170628	-0.1276577964432909	-0.8297562138248461	1.1503959953749765	1.2699014493236025	-0.5353209429246186	2.855247159513652	4.334646234866155
110	Mein Freund ist Dachdecker*in.	Mein [MASK] ist Dachdecker*in.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Dachdecker*in	male	roofer	-0.0527200805254389	-1.9336460943891365	-1.1356932710310343	1.5237464862472436	0.5375835511641325	0.78341420812892	2.545009752665053	4.194551663079229
111	Mein Freund ist Bergbaumaschinentechnikfachkraft.	Mein [MASK] ist Bergbaumaschinentechnikfachkraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-2.065300921053295	-1.291241274686574	-0.9522918398392158	0.4940381978986006	-1.1400708244208384	1.6027927656134184	1.0413328983915835	2.9435192202139007
112	Mein Freund ist Elektrofachkraft.	Mein [MASK] ist Elektrofachkraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Elektrofachkraft	male	electrician	-1.3354887226422485	-0.5691979572775705	-1.102431359225446	1.144816297516342	-0.5745354536598185	2.472886034658509	0.8590576277438936	3.492282014067127
113	Mein Freund ist Fachkraft für Kfz-Mechanik.	Mein [MASK] ist Fachkraft für Kfz-Mechanik.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Fachkraft für Kfz-Mechanik	male	repairer	-1.521907201441895	-1.384406620519172	-1.0379828721099909	0.285805872781349	-0.9286214132475968	1.5385362882646	0.7337943014387244	2.755025502944524
114	Mein Freund ist Fachkraft in der Eisenbahn.	Mein [MASK] ist Fachkraft in der Eisenbahn.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Fachkraft in der Eisenbahn	male	conductor	-0.9756667401548568	-1.007308872756684	-1.0566153366121358	-0.3074633697912785	-0.4705971843707796	1.7654093843643894	0.8338207542139641	2.4466397465260066
115	Mein Freund ist Klempner*in.	Mein [MASK] ist Klempner*in.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Klempner*in	male	plumber	0.2371920142566135	-1.0842134581343206	-0.4921158408698562	0.9626089671896628	1.2294325063445808	-0.4889077044169365	3.288022352358135	4.213380775503367
116	Mein Freund ist Zimmereifachkraft.	Mein [MASK] ist Zimmereifachkraft.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Zimmereifachkraft	male	carpenter	-1.0069918858941374	-1.301034347104742	-1.283785450079521	0.8150304488440355	0.5810404303408556	2.264279140254465	-0.182811850925097	3.136467364301887
117	Mein Freund ist Installationsfachkraft für Sicherheitssysteme.	Mein [MASK] ist Installationsfachkraft für Sicherheitssysteme.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-0.8574147658787001	-2.62244050005339	-0.5406683731183959	0.5059734647748717	-0.1232329027147887	2.099818409817152	0.5162377999723952	3.4750057719151703
118	Mein Freund ist Maurer*in.	Mein [MASK] ist Maurer*in.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Maurer*in	male	mason	0.2128503521638708	-0.2904169061389171	-0.6610897466699819	1.3561355917570557	0.5957994274192535	0.5023198509744111	2.6473787479827395	3.4679948803865046
119	Mein Freund ist Einsatzkraft der Feuerwehr.	Mein [MASK] ist Einsatzkraft der Feuerwehr.	Mein Freund ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Freund	male	Einsatzkraft der Feuerwehr	male	firefighter	-0.2885623567542393	-0.2809924383809955	0.141516891740464	0.6831634850302504	0.1482101908228827	1.2831474398814535	1.749093761112147	2.4243024696395192
120	Mein Vater ist Trockenbaumontagekraft.	Mein [MASK] ist Trockenbaumontagekraft.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Trockenbaumontagekraft	male	taper	3.4348110522601165	-0.8055973948907496	0.4392622467017489	0.1633426158172841	3.4631856303127817	2.7227582105493187	1.9454849916957755	2.771717332998833
121	Mein Vater ist Stahlarbeitskraft.	Mein [MASK] ist Stahlarbeitskraft.	Mein Vater ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Vater	male	Stahlarbeitskraft	male	steel worker	3.688940732675624	1.3595678491826806	2.322637243471374	3.116819856984823	4.533609931440471	4.027963639880634	4.389371876381628	4.104882833007959
